"id","respondent_type","instansi","unitkerja","target","data_populasi","data_clean","data_blast","data_blast_email","perolehan","perolehan_capi","perolehan_qrcode","persentase_capaian_target","persentase_response_rate_online","persentase_target_dari_populasi","persentase_clean_dari_populasi","jumlah_capi","jumlah_qr"
33847587,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS KOPERASI USAHA KECIL DAN MENENGAH",7,160,156,140,0,22,0,0,314.29,15.71,4.38,97.5,0,0
33847588,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS KESEHATAN",8,226,222,200,0,107,0,0,1337.5,53.5,3.54,98.23,0,0
33849689,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS KEBUDAYAAN DAN PARIWISATA",11,278,114,114,0,16,0,0,145.45,14.04,3.96,41.01,0,0
33849690,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS KOMUNIKASI DAN INFORMATIKA",7,163,160,141,1,31,0,0,442.86,21.83,4.29,98.16,0,0
33849698,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN PENDAPATAN DAERAH",51,1231,1175,1077,0,358,0,0,701.96,33.24,4.14,95.45,0,0
33849700,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS PERUMAHAN RAKYAT KAWASAN PERMUKIMAN DAN CIPTA KARYA",8,200,175,154,1,73,0,0,912.5,47.1,4,87.5,0,0
33862100,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN KESATUAN BANGSA DAN POLITIK",4,61,61,51,0,14,0,0,350,27.45,6.56,100,0,0
33862109,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN KOORDINASI WILAYAH IV PAMEKASAN",2,40,34,26,0,4,0,0,200,15.38,5,85,0,0
33862111,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN KOORDINASI WILAYAH II BOJONEGORO",4,61,55,47,0,15,0,0,375,31.91,6.56,90.16,0,0
33862141,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS PENDIDIKAN",15,381,358,299,0,39,0,0,260,13.04,3.94,93.96,0,0
33862193,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","SATUAN POLISI PAMONG PRAJA",7,183,158,129,1,13,0,0,185.71,10,3.83,86.34,0,0
33862196,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS SOSIAL",21,534,500,439,0,312,0,0,1485.71,71.07,3.93,93.63,0,0
33862197,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS TENAGA KERJA DAN TRANSMIGRASI",21,662,458,401,1,139,0,0,661.9,34.58,3.17,69.18,0,0
33862198,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","SEKRETARIAT DAERAH",8,508,464,273,0,68,0,0,850,24.91,1.57,91.34,0,0
33862199,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS PETERNAKAN",6,248,191,210,4,28,0,0,466.67,13.08,2.42,77.02,0,0
33863894,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS KEHUTANAN",27,657,641,609,0,166,0,0,614.81,27.26,4.11,97.56,0,0
33863899,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN PENGELOLA KEUANGAN DAN ASET DAERAH",6,148,147,123,0,35,0,0,583.33,28.46,4.05,99.32,0,0
33863901,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN PENGHUBUNG DAERAH PROVINSI",3,49,45,39,0,10,0,0,333.33,25.64,6.12,91.84,0,0
33863902,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN PENANGGULANGAN BENCANA DAERAH",5,122,115,103,0,18,0,0,360,17.48,4.1,94.26,0,0
33863904,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN PENGEMBANGAN SUMBER DAYA MANUSIA",7,180,173,162,0,44,0,0,628.57,27.16,3.89,96.11,0,0
33863908,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN KOORDINASI WILAYAH I MADIUN",2,59,59,49,0,2,0,0,100,4.08,3.39,100,0,0
33863909,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN KOORDINASI WILAYAH III MALANG",2,47,46,38,0,9,0,0,450,23.68,4.26,97.87,0,0
33863910,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN KOORDINASI WILAYAH V JEMBER",2,44,44,41,0,8,0,0,400,19.51,4.55,100,0,0
33863911,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","BADAN KEPEGAWAIAN DAERAH",5,154,149,126,0,17,0,0,340,13.49,3.25,96.75,0,0
33863912,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK DAN KEPENDUDUKAN",5,103,98,90,0,45,0,0,900,50,4.85,95.15,0,0
33863913,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",4,93,93,82,0,29,0,0,725,35.37,4.3,100,0,0
33863914,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","SEKRETARIAT DPRD",2,49,49,34,0,2,0,0,100,5.88,4.08,100,0,0
33863915,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS PERKEBUNAN",5,116,111,94,0,32,0,0,640,34.04,4.31,95.69,0,0
33863916,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","PIMPINAN TERTINGGI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863917,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",6,133,130,116,0,44,0,0,733.33,37.93,4.51,97.74,0,0
33863918,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","DINAS PERPUSTAKAAN DAN KEARSIPAN",7,173,170,104,0,16,0,0,228.57,15.38,4.05,98.27,0,0
33863921,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","INSPEKTORAT DAERAH",2,6,0,0,0,0,0,0,0,0,33.33,0,0,0
33863927,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","STAF AHLI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863928,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","WAKIL PIMPINAN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33865165,"INTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","LAIN - LAIN",0,467,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","TOTAL",485,14931,5301,4284,26,592,0,0,122.06,13.74,3.25,35.5,0,0
33843591,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA",6,108,100,92,0,8,0,0,133.33,8.7,5.56,92.59,0,0
33843611,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS KOMUNIKASI DAN INFORMATIKA",5,90,77,76,1,15,0,0,300,19.48,5.56,85.56,0,0
33845278,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS KESEHATAN",46,909,294,266,1,37,0,0,80.43,13.86,5.06,32.34,0,0
33845282,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS KOPERASI, USAHA KECIL DAN MENENGAH",6,112,97,85,0,19,0,0,316.67,22.35,5.36,86.61,0,0
33845290,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",15,307,264,222,0,19,0,0,126.67,8.56,4.89,85.99,0,0
33845292,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",5,87,80,75,1,22,0,0,440,28.95,5.75,91.95,0,0
33845293,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN",6,143,123,91,0,16,0,0,266.67,17.58,4.2,86.01,0,0
33847614,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PENDIDIKAN DAN KEBUDAYAAN",191,3711,200,167,0,27,0,0,14.14,16.17,5.15,5.39,0,0
33847615,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PERHUBUNGAN",5,97,88,76,0,11,0,0,220,14.47,5.15,90.72,0,0
33847620,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS SOSIAL",6,109,103,87,0,12,0,0,200,13.79,5.5,94.5,0,0
33849699,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN PENGEMBANGAN SUMBER DAYA MANUSIA",4,80,78,69,0,7,0,0,175,10.14,5,97.5,0,0
33849701,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN KEPEGAWAIAN DAERAH",6,123,109,109,0,14,0,0,233.33,12.84,4.88,88.62,0,0
33849702,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",44,862,818,427,0,13,0,0,29.55,3.04,5.1,94.9,0,0
33849704,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",4,69,66,65,0,15,0,0,375,23.08,5.8,95.65,0,0
33849707,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN KEUANGAN DAN ASET DAERAH",6,139,126,147,0,22,0,0,366.67,14.97,4.32,90.65,0,0
33849708,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PERPUSTAKAAN DAN KEARSIPAN",6,128,118,96,2,18,0,0,300,18.37,4.69,92.19,0,0
33849709,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN PENELITIAN DAN PENGEMBANGAN PROVINSI KALIMANTAN BARAT",3,59,57,50,0,11,0,0,366.67,22,5.08,96.61,0,0
33849710,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN PENDAPATAN DAERAH",10,213,176,144,0,28,0,0,280,19.44,4.69,82.63,0,0
33849711,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN PERENCANAAN PEMBANGUNAN DAERAH",6,132,123,115,0,31,0,0,516.67,26.96,4.55,93.18,0,0
33849712,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS KELAUTAN DAN PERIKANAN",5,125,104,72,5,16,0,0,320,20.78,4,83.2,0,0
33850460,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","KECAMATAN",3,311,243,165,4,21,0,0,700,12.43,0.96,78.14,0,0
33862202,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",4,84,78,69,1,20,0,0,500,28.57,4.76,92.86,0,0
33862218,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS TANAMAN PANGAN DAN HORTIKULTURA",7,148,146,133,0,18,0,0,257.14,13.53,4.73,98.65,0,0
33862219,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS TENAGA KERJA DAN TRANSMIGRASI",8,179,141,121,1,32,0,0,400,26.23,4.47,78.77,0,0
33862222,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","SEKRETARIAT DAERAH",18,1677,796,687,9,67,0,0,372.22,9.63,1.07,47.47,0,0
33862224,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","SATUAN POLISI PAMONG PRAJA",8,181,162,125,0,12,0,0,150,9.6,4.42,89.5,0,0
33863919,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS ENERGI DAN SUMBER DAYA MINERAL",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863920,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS KEHUTANAN",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863922,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN PENANGGULANGAN BENCANA DAERAH",5,88,52,42,0,10,0,0,200,23.81,5.68,59.09,0,0
33863923,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN PENGELOLAAN PERBATASAN DAERAH",2,3,3,3,0,1,0,0,50,33.33,66.67,100,0,0
33863924,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN PENGHUBUNG DAERAH",3,9,8,8,0,3,0,0,100,37.5,33.33,88.89,0,0
33863925,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN KESATUAN BANGSA DAN POLITIK",3,54,51,41,0,8,0,0,266.67,19.51,5.56,94.44,0,0
33863929,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863930,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PANGAN, PETERNAKAN DAN KESEHATAN HEWAN",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863932,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS LINGKUNGAN HIDUP DAN KEHUTANAN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863933,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS KETAHANAN PANGAN",5,90,78,69,0,17,0,0,340,24.64,5.56,86.67,0,0
33863934,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","SEKRETARIAT DPRD",3,51,46,27,1,6,0,0,200,21.43,5.88,90.2,0,0
33863939,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PERKEBUNAN DAN PETERNAKAN",4,274,251,221,0,16,0,0,400,7.24,1.46,91.61,0,0
33863940,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","DINAS PERINDUSTRIAN, PERDAGANGAN, ENERGI DAN SUMBER DAYA MINERAL",3,48,45,42,0,0,0,0,0,0,6.25,93.75,0,0
33863941,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","INSPEKTORAT DAERAH",3,63,0,0,0,0,0,0,0,0,4.76,0,0,0
33863943,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","PIMPINAN TERTINGGI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863945,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","STAF AHLI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863946,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","WAKIL PIMPINAN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33865166,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","LAIN - LAIN",0,4068,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","TOTAL",474,8726,7025,6288,27,928,0,0,195.78,14.7,5.43,80.51,0,0
33864554,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","KECAMATAN",10,355,305,270,1,23,0,0,230,8.49,2.82,85.92,0,0
33842915,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PENDIDIKAN DAN KEBUDAYAAN",12,253,239,202,0,19,0,0,158.33,9.41,4.74,94.47,0,0
33845295,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","SEKRETARIAT DAERAH",36,686,533,405,3,100,0,0,277.78,24.51,5.25,77.7,0,0
33847619,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN RISET DAN INOVASI DAERAH",4,65,64,56,0,11,0,0,275,19.64,6.15,98.46,0,0
33849705,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PERINDUSTRIAN",3,45,45,42,0,14,0,0,466.67,33.33,6.67,100,0,0
33849715,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS SOSIAL",29,445,382,355,1,41,0,0,141.38,11.52,6.52,85.84,0,0
33849718,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PERKEBUNAN DAN PETERNAKAN",11,164,148,144,1,22,0,0,200,15.17,6.71,90.24,0,0
33849719,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS TENAGA KERJA DAN TRANSMIGRASI",20,310,257,238,0,48,0,0,240,20.17,6.45,82.9,0,0
33862234,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN PENANGGULANGAN BENCANA DAERAH",6,94,86,74,0,14,0,0,233.33,18.92,6.38,91.49,0,0
33862235,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN PENDAPATAN DAERAH",11,1044,958,860,2,53,0,0,481.82,6.15,1.05,91.76,0,0
33862239,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH",7,104,102,93,0,18,0,0,257.14,19.35,6.73,98.08,0,0
33862268,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PENANAMAN MODAL DAN PTSP",6,98,55,48,0,16,0,0,266.67,33.33,6.12,56.12,0,0
33862269,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS KEHUTANAN",13,537,487,436,3,65,0,0,500,14.81,2.42,90.69,0,0
33862271,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS KESEHATAN",13,196,183,183,0,32,0,0,246.15,17.49,6.63,93.37,0,0
33862273,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS LINGKUNGAN HIDUP",33,513,162,145,3,25,0,0,75.76,16.89,6.43,31.58,0,0
33862274,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",25,384,348,315,0,34,0,0,136,10.79,6.51,90.62,0,0
33862275,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",10,152,140,134,3,20,0,0,200,14.6,6.58,92.11,0,0
33862290,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PERTANIAN DAN KETAHANAN PANGAN",42,648,534,452,0,56,0,0,133.33,12.39,6.48,82.41,0,0
33862295,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","WAKIL PIMPINAN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863931,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS DUKCAPIL DAN KB",7,114,101,88,0,19,0,0,271.43,21.59,6.14,88.6,0,0
33863935,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN PENGEMBANGAN SUMBER DAYA MANUSIA",5,70,66,57,0,28,0,0,560,49.12,7.14,94.29,0,0
33863937,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN PENGHUBUNG",2,22,19,18,0,4,0,0,200,22.22,9.09,86.36,0,0
33863938,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN KEPEGAWAIAN DAERAH",4,63,58,58,1,10,0,0,250,16.95,6.35,92.06,0,0
33863942,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN KESATUAN BANGSA DAN POLITIK",5,73,71,69,0,10,0,0,200,14.49,6.85,97.26,0,0
33863944,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","BADAN PERENCANAAN PEMBANGUNAN DAERAH",8,118,117,103,0,23,0,0,287.5,22.33,6.78,99.15,0,0
33863947,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS ENERGI DAN SUMBER DAYA MINERAL",2,0,0,20,0,3,0,0,150,15,Inf,NA,0,0
33863949,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","RUMAH SAKIT DR. H. MOCH. ANSHARI SALEH BANJARMASIN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863950,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","RUMAH SAKIT GIGI DAN MULUT GUSTI HASAN AMAN",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863951,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","RUMAH SAKIT JIWA SAMBANG LIHUM",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863952,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","INSPEKTORAT DAERAH",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863953,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS KOPERASI DAN UKM",5,70,65,48,0,8,0,0,160,16.67,7.14,92.86,0,0
33863954,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","RUMAH SAKIT UMUM DAERAH ULIN BANJARMASIN",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863955,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PERDAGANGAN",3,46,44,36,3,6,0,0,200,15.38,6.52,95.65,0,0
33863956,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PERHUBUNGAN",6,97,20,42,0,9,0,0,150,21.43,6.19,20.62,0,0
33863957,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",3,97,91,85,1,6,0,0,200,6.98,3.09,93.81,0,0
33863958,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","PIMPINAN TERTINGGI",3,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33863959,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS KELAUTAN DAN PERIKANAN",12,184,164,165,1,37,0,0,308.33,22.29,6.52,89.13,0,0
33863960,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS KOMUNIKASI DAN INFORMATIKA",15,232,199,197,0,25,0,0,166.67,12.69,6.47,85.78,0,0
33863961,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PARIWISATA",6,88,35,51,0,10,0,0,166.67,19.61,6.82,39.77,0,0
33863962,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PEMUDA DAN OLAHRAGA",7,101,54,56,2,15,0,0,214.29,25.86,6.93,53.47,0,0
33863963,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PERPUSTAKAAN DAN KEARSIPAN",7,100,100,91,0,24,0,0,342.86,26.37,7,100,0,0
33863964,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","DINAS PERUMAHAN DAN KAWASAN PEMUKIMAN",13,203,189,155,1,28,0,0,215.38,17.95,6.4,93.1,0,0
33863965,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","SATPOL PP DAN PEMADAM KEBAKARAN",35,546,332,269,1,30,0,0,85.71,11.11,6.41,60.81,0,0
33863966,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","SEKRETARIAT DPRD",19,285,272,228,0,22,0,0,115.79,9.65,6.67,95.44,0,0
33863967,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","STAF AHLI",2,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
33865167,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","LAIN - LAIN",0,124,0,0,0,0,0,0,NA,0,0,0,0,0
NA,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","TOTAL",396,1892,1735,2003,5,507,0,0,128.03,25.25,20.93,91.7,0,0
33844031,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","DINAS TENAGA KERJA & TRANSMIGRASI",15,98,95,90,0,21,0,0,140,23.33,15.31,96.94,0,0
33844035,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","SATUAN POLISI PAMONG PRAJA",53,329,316,275,0,22,0,0,41.51,8,16.11,96.05,0,0
33844038,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","SEKRETARIAT DAERAH",37,236,232,227,0,63,0,0,170.27,27.75,15.68,98.31,0,0
33846869,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","DINAS ENERGI DAN SUMBER DAYA MINERAL",5,0,0,29,0,5,0,0,100,17.24,Inf,NA,0,0
33847638,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","BADAN PENDAPATAN DAERAH",7,99,89,84,0,28,0,0,400,33.33,7.07,89.9,0,0
33847642,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","BADAN PENGEMBANGAN SUMBER DAYA MANUSIA",6,0,0,4,0,1,0,0,16.67,25,Inf,NA,0,0
33847643,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","BADAN KESATUAN BANGSA DAN POLITIK",6,27,25,27,0,10,0,0,166.67,37.04,22.22,92.59,0,0
33847644,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","BADAN PENGHUBUNG",6,0,0,7,0,1,0,0,16.67,14.29,Inf,NA,0,0
33847675,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","BADAN PERENCANAAN PEMBANGUNAN DAERAH PENELITIAN DAN PENGEMBANGAN",8,54,54,55,0,19,0,0,237.5,34.55,14.81,100,0,0
33847695,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","DINAS KEBUDAYAAN DAN PARIWISATA",6,0,0,19,1,1,0,0,16.67,5,Inf,NA,0,0
33847696,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","DINAS PERKEBUNAN",14,90,77,69,0,32,0,0,228.57,46.38,15.56,85.56,0,0
33847697,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","DINAS PERPUSTAKAAN DAN ARSIP",7,48,48,42,0,8,0,0,114.29,19.05,14.58,100,0,0
33847698,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERTANAHAN",6,36,31,30,0,11,0,0,183.33,36.67,16.67,86.11,0,0
33847700,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","DINAS TANAMAN PANGAN, HORTIKULTURA DAN PETERNAKAN",6,0,0,8,0,1,0,0,16.67,12.5,Inf,NA,0,0
33849714,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","DINAS SOSIAL",14,89,81,76,0,13,0,0,92.86,17.11,15.73,91.01,0,0
33849716,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","BADAN PENANGGULANGAN BENCANA DAN PEMADAM KEBAKARAN",6,45,44,41,0,17,0,0,283.33,41.46,13.33,97.78,0,0
33849720,"INTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","BADAN KEPEGAWAIAN DAERAH",7,47,45,38,0,23,0,0,328.57,60.53,14.89,95.74,0,0
